,store_nbr,AUTOMOTIVE,BABY CARE,BEAUTY,BEVERAGES,BOOKS,BREAD/BAKERY,CELEBRATION,CLEANING,DAIRY,DELI,EGGS,FROZEN FOODS,GROCERY I,GROCERY II,HARDWARE,HOME AND KITCHEN I,HOME AND KITCHEN II,HOME APPLIANCES,HOME CARE,LADIESWEAR,LAWN AND GARDEN,LINGERIE,"LIQUOR,WINE,BEER",MAGAZINES,MEATS,PERSONAL CARE,PET SUPPLIES,PLAYERS AND ELECTRONICS,POULTRY,PREPARED FOODS,PRODUCE,SCHOOL AND OFFICE SUPPLIES,SEAFOOD
2017-08-20,33,8.279196636032806,0.0,3.2994929498152055,7368.757766866471,0.0,398.66303420580203,2.1251465611841853,1928.9951235028814,355.3783238381004,363.17600516483424,108.52174165798097,33.12945461142002,5990.168509284691,3.6013898244999667,0.0,47.78315933514118,26.27704598628012,0.0,356.3648450042201,0.0,0.0,7.070927162436288,24.00683466429421,0.1770867318196765,73.34914161941941,270.7221077620558,0.0,4.263509009414365,105.61159081765707,158.47181040259954,913.3066301980257,0.0,5.016258819515244
2017-08-21,33,5.458531172984843,0.0,2.862834208967853,5490.488896880386,0.0,283.6495300837522,2.3720554146248025,1607.4132107468213,267.4774017132278,303.0202553793989,89.64277091498542,21.095630597178637,4988.664063280471,2.5388526394409308,0.0,31.55438850540364,20.826786332008332,0.1646959283378459,240.5134259998999,0.0,0.0,5.535453741330378,17.222505948655403,0.5740577009855752,78.12959596805783,185.33128667696326,0.0,2.314297616623013,76.54464778801861,128.9934492309615,663.4528073387289,0.0,5.017313888190667
2017-08-22,33,2.7854469783075833,0.0,2.3776098982781924,4491.9861104412685,0.0,265.24476209515933,2.433744911009774,1152.0949555453672,248.19677700891347,273.7339559326739,73.38431049155345,27.84200447747793,4442.6930026497175,3.924866319972632,0.0,27.079404095506344,19.671218691878433,0.10519850238948605,208.24437874808558,0.0,0.0,4.781583906505516,24.55827591417701,0.3891330379850947,68.59803338490832,185.6061242502533,0.0,2.1300747783572964,81.52055727643787,126.98251738876345,992.7239882957367,0.0,5.169666100609285
2017-08-23,33,4.923804761707576,0.0,2.9661248488410408,4412.581887708563,0.0,232.2179445483809,2.259042326402287,1200.3957349947682,237.1772289753554,253.3451319756585,71.81879864306752,22.94584305105633,5217.044755418903,2.8841528161271115,0.0,33.461977443655144,16.322913607141807,0.0,182.95971281624023,0.0,0.0,3.713021664014014,22.599545792378574,0.26135705824504496,58.33880876049035,124.62777527692191,0.0,2.195455341219016,73.60155999132614,124.76308010107766,597.8966697619738,0.0,5.407717231625691
2017-08-24,33,3.6252187728539496,0.0,2.629750135190223,3896.825706215608,0.0,203.08082292911928,3.042459852742871,1033.2979824347403,195.56584006258223,229.23515413160695,64.59550109842361,22.688921561489778,3887.1794047775584,1.988611127972959,0.0,35.725586942166075,16.44965587085453,0.15569150467897921,155.6974137830784,0.0,0.0,4.85007603221713,24.082261139143142,0.0,78.26710233639773,113.19384289419344,0.0,1.2614221897348676,74.92834208347932,111.82882543023076,575.7958576953024,0.0,4.912603303142051
2017-08-25,33,3.159288103507822,0.0,2.4160361290443766,4691.829605778835,0.0,196.87111450479284,2.949588337217452,1534.1961608481795,193.3926010110996,304.2851812974224,65.38674663751974,21.728979765860906,4684.79746365231,5.16360404088944,0.0,36.20611939007293,16.017119081683127,0.004941218704758811,175.2156957109635,0.0,0.0,4.8891302265507015,30.330888628842803,0.4616382397901212,68.18685369924242,84.42606796387616,0.0,2.893813334957323,90.81743068224725,119.66031230791891,626.300611471577,0.0,3.181284399933413
2017-08-26,33,6.463337176149421,0.0,2.6947458532757027,5138.519995992539,0.0,255.072407779645,3.7304730425022052,1382.9413085299916,270.1513584026255,299.74472950435427,94.16894926584837,65.05825545375598,5310.809324799537,6.861553797595059,0.0,44.78766942820021,23.07978566736071,0.0,267.04658252361844,0.0,0.0,6.398456879465508,39.84583399211057,0.9908965314591996,77.99685868354995,188.21548472556236,0.0,3.7744887490784356,95.80516098199757,128.77311407879435,819.4944333237336,0.0,5.034380987840178
2017-08-27,33,8.003691720301736,0.0,3.5825566792373373,7421.808589698361,0.0,404.1250387220682,1.903137242055053,1868.726046071486,356.72490482806944,364.43370872971434,108.6766785277861,33.57083370289584,5886.13289755762,2.943026534403788,0.0,46.54766221113965,26.3349673305571,0.025092195013296018,358.2033298160953,0.0,0.0,7.732473887013844,25.301585241671006,0.30299881082863334,75.6552647118971,284.1638798411461,0.0,4.151148262184011,106.61622255734886,161.19732852004557,915.8793720763879,0.0,5.165386524226019
2017-08-28,33,5.561260313070614,0.0,3.0675019218338786,5535.267884315006,0.0,285.81392556148006,1.9204435615984614,1534.371003164382,267.76983960053377,300.32843135816097,89.64237561278505,20.37595757737065,4933.397922350967,1.8545213866131594,0.0,30.658078627260654,20.945065613011266,0.18835897303558707,240.46263208183015,0.0,0.0,6.1206223892983544,17.17554682632088,0.6425018418793913,79.59267129102949,190.84144396136776,0.0,2.156030785019754,78.30768789982909,132.3322915380432,663.2131285325617,0.0,5.100458892868533
2017-08-29,33,2.3830022551989476,0.0,2.4902704371102216,4645.461879261207,0.0,268.73832895705476,2.1504197175775595,1076.5854831181493,251.97457296891713,273.65998047567643,74.58378093447774,27.739800155362303,4311.737795976865,3.2927047250163697,0.0,26.259078283143868,19.671495515756078,0.12039114636362695,207.42095676198997,0.0,0.0,5.085941794065605,24.13843983953057,0.4891904199058058,69.8147879405035,185.50890116271452,0.0,1.9667696932448764,82.985028670051,131.43202504467257,987.7349206249008,0.0,5.20623112978555
2017-08-30,33,1.7986526141732604,0.0,2.81210002808284,4979.670629618061,0.0,244.17986688609204,2.9085825066959727,1071.9819115248251,258.9801636160424,266.21901718792907,78.04179447496989,26.953862405592893,4595.810062517597,2.0861433387745425,0.0,31.71632161066602,15.617192613952184,0.01668453360045185,179.07599843776785,0.0,0.0,3.1920346140382865,21.563901097179013,0.6399536072712335,59.772303384762424,111.30167041589523,0.0,2.047850927199491,72.9516296351705,134.30897266682373,571.1510816155771,0.0,5.260701175048169
2017-08-31,33,0.0,0.0,5.3434811603572125,10835.02891242191,0.0,592.9353986369365,30.907707340944096,3270.4334460531536,399.7343838888941,761.1891192916514,136.8427012264227,152.93911108433656,0.0,15.653025144866017,1.4474274602160606,23.664439969042203,8.042181722987289,2.3126221524688546,347.9458758644139,0.0,0.0,0.0,144.22742115783572,4.751938580321774,138.82401452664297,586.4088257952437,0.0,4.95173895819233,0.0,79.26569272781916,725.9096594723648,114.2282912352127,10.290941231578945
,store_nbr,AUTOMOTIVE,BABY CARE,BEAUTY,BEVERAGES,BOOKS,BREAD/BAKERY,CELEBRATION,CLEANING,DAIRY,DELI,EGGS,FROZEN FOODS,GROCERY I,GROCERY II,HARDWARE,HOME AND KITCHEN I,HOME AND KITCHEN II,HOME APPLIANCES,HOME CARE,LADIESWEAR,LAWN AND GARDEN,LINGERIE,"LIQUOR,WINE,BEER",MAGAZINES,MEATS,PERSONAL CARE,PET SUPPLIES,PLAYERS AND ELECTRONICS,POULTRY,PREPARED FOODS,PRODUCE,SCHOOL AND OFFICE SUPPLIES,SEAFOOD
2017-08-16,34,0.0,0.0,3.5620533738680056,6140.373173666894,0.0,336.8964826720819,10.71430523442027,1606.665808715377,310.5553557155373,396.365137722202,92.44045182030314,62.654944020479135,2946.382984675043,5.373615929722014,0.0,26.37146988270052,12.852301712673238,0.6437112842595758,226.10562500751712,0.0,0.0,1.0781233827461514,53.270664502117214,2.1252078012788016,75.09421630722917,254.55114194982372,0.0,3.349512253586381,47.301664494189296,118.55517395355649,608.070564867017,29.342573916819894,6.430971661211084
2017-08-17,34,1.4061309151470907,0.0,2.2521665941135645,4140.21398208593,0.0,207.38381951112265,4.187254829575944,1047.930792290612,209.50637884237648,241.07312043729294,68.24963887436755,26.687362477426234,3527.237880618686,2.4075488546261195,0.0,35.544847780530056,15.739580733836807,0.151228955586833,153.162454062226,0.0,0.0,3.764722630034878,23.66414312959282,0.0,77.17958668610368,99.7742512188784,0.0,1.4259047226733852,71.47434800353068,112.52062239042745,558.472621001921,0.0,4.67930342842417
2017-08-18,34,1.0868101637965015,0.0,2.170698520559231,4993.570276114896,0.0,207.90478057324458,4.368633110857461,1697.2012998838577,201.70146983432588,326.2887324945293,68.86896470713685,26.816636648161456,4540.785151542344,6.5324607777697645,0.0,37.18258257476974,15.559281185594244,0.029245569484081906,181.24142046654606,0.0,0.0,3.532288352640803,33.708263436395384,0.5412905264380203,67.96331443468569,86.20175588660932,0.0,3.1442468036988496,86.21076850401198,115.81011995740778,627.7310394934244,0.0,3.224962586829726
2017-08-19,34,5.197773655215991,0.0,2.452100354454145,5307.7802646607815,0.0,260.57703519245,4.746237182477254,1509.8667697546377,275.0321880165418,313.8010069266659,96.30813742797514,68.3044704633167,5250.21702623266,7.967360028698127,0.0,45.789355853271516,22.760385298774438,0.0,270.505960258648,0.0,0.0,5.3211944994440055,41.74588278890978,1.0051291636572153,77.16759049000399,185.94876288820257,0.0,3.982640467932117,92.39768237728336,125.21504943395587,820.0231505857105,0.0,5.019428294328662
2017-08-20,34,6.25419035180466,0.0,3.423066977057436,7613.28394805493,0.0,413.6986445476439,3.204123264231499,2012.9472387099577,363.07166141527364,383.49906458024157,111.11690001384905,38.23864289504881,5765.338165668147,4.103397635817742,0.0,47.18668626416774,25.93753347897971,0.060473554817924303,363.93434624876863,0.0,0.0,6.708065623717683,28.779610734872904,0.3849234022485414,75.78440031713068,290.74684092057123,0.0,4.41248222136751,102.28046878264043,156.95595785987075,919.4986096178886,0.0,5.226662856849044
2017-08-21,34,4.725339242488446,0.0,2.9075765291762465,5579.024238345173,0.0,289.0934579661432,2.7627193933143466,1637.8096662528317,270.26292049116984,310.37860447808083,90.58239721624801,22.945509113664926,4907.259973350343,2.7206140883663323,0.0,31.33842411763739,20.703859389709912,0.19687945026551318,243.2541074849951,0.0,0.0,5.404072839380538,18.950580043175275,0.6493089092443022,79.011327565505,192.58162109642572,0.0,2.3682361933646683,75.33855187878844,128.444606068939,665.6947309217827,0.0,5.093494660328767
2017-08-22,34,2.1220828507156035,0.0,2.418091045133406,4572.089514623694,0.0,270.1702206554179,2.787202796490791,1179.5965105269956,250.71700828419438,280.3915098791004,74.23444857364817,29.51570408763219,4369.041683189125,4.089317154714662,0.0,26.884007744670214,19.559999077417956,0.13431692699070885,210.724042948886,0.0,0.0,4.662715471408043,26.121771523504513,0.4572174645048953,69.39579054450338,192.16595062976694,0.0,2.178876347790223,80.42932764427724,126.48594500407643,994.7523953470711,0.0,5.238591561115185
2017-08-23,34,3.9462155210457124,0.0,3.0257812757855658,4530.629009661612,0.0,239.47651505823558,2.779927631321679,1240.9243423361154,240.89125401261145,263.15626410723445,73.07163371141763,25.41234773970471,5108.505968845399,3.1265014146943133,0.0,33.17402492663348,16.159011017410574,0.032266318251092344,186.61395479636712,0.0,0.0,3.537847128080894,24.90364458507173,0.3616920025900142,59.51445089041992,134.29488783620522,0.0,2.2673734435412234,71.99343211235258,124.031289218381,600.8859012060457,0.0,5.50929159447649
2017-08-24,34,2.822199039453134,0.0,2.678753628751797,3993.7929849627553,0.0,209.04322013364276,3.4703299246409434,1066.5893384651326,198.6166463431854,237.29429838254433,65.62461561885405,24.71497898430809,3798.0225443778945,2.1876831910817316,0.0,35.48905451746971,16.31502160071816,0.19094012393309098,158.69911255246836,0.0,0.0,4.706182663414925,25.974913718855383,0.0,79.23280837169702,121.13468535360471,0.0,1.3204977737852523,73.60737989717961,111.22771149087279,578.2512978100757,0.0,4.996039386912351
2017-08-25,34,2.0071293555849117,0.0,2.4863454893718524,4830.956570937786,0.0,205.4258583199787,3.5634888751581646,1581.9620195004816,197.76984480500852,315.8483013096369,66.86330225378951,24.635931720339354,4556.876750904967,5.44922917491507,0.0,35.86674678072597,15.823948172357033,0.05551532459109313,179.52248090182735,0.0,0.0,4.682674523486668,33.04643363451689,0.5798901384824064,69.57243192380228,95.81945062303149,0.0,2.9785739555513535,88.92213711059986,118.79784448188356,629.8236342449472,0.0,3.3009970418647128
2017-08-26,34,5.660317442748605,0.0,2.7437493468372764,5235.487274739688,0.0,261.03480498416843,4.158343114400277,1416.2326645603841,273.20216468322866,307.8038737552916,95.19806378627882,67.0843128765743,5221.652464399873,7.060625860703833,0.0,44.55113700350384,22.945151397224336,0.004342913072670298,270.0482812930084,0.0,0.0,6.254563510663303,41.73848657182282,1.073314521456853,78.96256471884924,196.15632718497366,0.0,3.8335643331288205,94.48419879569786,128.17200013943636,821.9498734385068,0.0,5.117817071610479
2017-08-27,34,7.061016381092083,0.0,3.640082519505272,7535.63974301023,0.0,411.1243745708566,2.4054195003701815,1907.8072031506424,360.30628611399493,373.89444328516254,109.88476948655224,35.94924893837821,5781.470496218884,3.176719825879305,0.0,46.26999371258305,26.17691840474484,0.06647100892029678,361.7270631540748,0.0,0.0,7.563555584506908,27.523394791767984,0.39975036430413935,76.78891962290061,293.485738380455,0.0,4.220497860851854,105.06552781691008,160.49167302601663,918.7618452546,0.0,5.263333231260719
2017-08-28,34,5.142293495644101,0.0,3.0930689619529605,5585.85950800917,0.0,288.92474149427494,2.1436801208496297,1551.7404063106737,269.3615646165007,304.53320227169354,90.17930492779223,21.43303101536281,4886.881299533751,1.958385071713388,0.0,30.53467040567994,20.874821645983598,0.20674955699425412,242.02873578759883,0.0,0.0,6.045547588184161,18.16301773747509,0.6855025323129496,80.09651791814215,194.98449220106062,0.0,2.1868528288721287,77.61849023741185,132.01866687403032,664.4942277228781,0.0,5.1439907626617325
2017-08-29,34,1.545068620345921,0.0,2.5414045173483855,4746.645126649535,0.0,274.95996082264446,2.5968928360798955,1111.3242894107327,255.15802300085087,282.0695223027416,75.65763956449211,29.85394703134663,4218.704550342432,3.5004320952168286,0.0,26.012261839982443,19.531007581700734,0.15717231428096098,210.5531641735273,0.0,0.0,4.9357921918372165,26.113381661838986,0.5751918007729224,70.82248119472887,193.7949976421002,0.0,2.028413780949626,81.60663334521651,130.80477571664687,990.2971190055338,0.0,5.29329486937195
2017-08-30,34,0.7163216691547696,0.0,2.878148215057136,5110.365657494651,0.0,252.21614137914543,3.4852769514281574,1116.8528696527453,263.09211990729017,277.08134204788814,79.42886187207179,29.684635453739318,4475.642120239789,2.3544578586168017,0.0,31.397517038249184,15.435729032464035,0.06419354216034168,183.12176634433692,0.0,0.0,2.9980913778266176,24.114867617660728,0.7510387242245925,61.07390717147017,122.00454503510174,0.0,2.1274745404847923,71.17120234059264,133.49877561812386,574.4605878572281,0.0,5.373158505347268
2017-08-31,34,1.5799542386022036,0.0,2.237085785888739,4688.146633581002,0.0,214.97126280236182,3.7844653919271667,1160.0509637787163,206.33979444891867,250.3094532974474,71.60578945304916,24.50468836828867,3898.85469510282,3.0335874051881544,0.0,38.65853889109876,16.57682371684931,0.0781662014908111,157.66427561352015,0.0,0.0,3.0088562099449847,24.24970545259908,0.0,77.60664933245302,83.02846467256303,0.0,1.206860630128804,75.30047641089953,117.37108940538116,570.2561078489126,0.0,5.001819051705139
,store_nbr,AUTOMOTIVE,BABY CARE,BEAUTY,BEVERAGES,BOOKS,BREAD/BAKERY,CELEBRATION,CLEANING,DAIRY,DELI,EGGS,FROZEN FOODS,GROCERY I,GROCERY II,HARDWARE,HOME AND KITCHEN I,HOME AND KITCHEN II,HOME APPLIANCES,HOME CARE,LADIESWEAR,LAWN AND GARDEN,LINGERIE,"LIQUOR,WINE,BEER",MAGAZINES,MEATS,PERSONAL CARE,PET SUPPLIES,PLAYERS AND ELECTRONICS,POULTRY,PREPARED FOODS,PRODUCE,SCHOOL AND OFFICE SUPPLIES,SEAFOOD
2017-08-16,35,0.0,0.0,3.472568733451218,5963.302490737321,0.0,326.0086269072999,9.93297727704118,1545.8728977033559,304.98431815965324,381.64843952483807,90.56119921777798,58.95518698750656,3109.1911645353,5.010093031871211,0.0,26.803398658233014,13.098155597270086,0.5793442404042413,220.62426203732676,0.0,0.0,1.3408851866458318,49.814516313077476,1.9747053847613474,73.3307531123348,240.05047311089876,0.0,3.2416351001030694,49.71385631264963,119.65286027760149,603.5867177009093,25.654034710761234,6.278610116934884
2017-08-17,35,2.209150648547907,0.0,2.2031631005519907,4043.246703338783,0.0,201.42142230659917,3.759384757677872,1014.6394362602198,206.4555725617733,233.01397618635556,67.2205243539371,24.661305054607922,3616.3947410183505,2.208476791517347,0.0,35.78138020522642,15.874215003973177,0.11598033633272122,150.16075529283603,0.0,0.0,3.9086159988370834,21.771490549880582,0.0,76.21388065080438,91.83340875946713,0.0,1.3668291386230005,72.79531018983039,113.12173632978542,556.0171808871477,0.0,4.595867344653869
2017-08-18,35,4.1941473930431385,0.0,1.9810763063427055,4618.349067049847,0.0,184.83289573834944,2.712961963077964,1568.3782265488612,189.8961759659049,295.1033482191629,64.88673895416686,18.976675316386242,4885.783437436696,5.76213844660973,0.0,38.09786021816003,16.080257274382806,0.0,169.62615131542842,0.0,0.0,4.089093127571077,26.384520845334983,0.22236873905579657,64.22645195026669,55.47414810888739,0.00018496335839654487,2.915649978460404,91.32231783360649,118.13616954883645,618.2295538319106,0.0,2.902101219196825
2017-08-19,35,6.524501910399948,0.0,2.3711380607437182,5147.57345629593,0.0,250.726118071933,4.039321411515221,1454.8636597913808,269.99172546598004,300.4858990338128,94.60786126378571,64.95707124300819,5397.5196651538445,7.638458359214067,0.0,46.18014855494377,22.982824527695396,0.0,265.5466318570472,0.0,0.0,5.558931369638954,38.618891570254775,0.868960310617614,75.57207617081384,172.8291101291752,0.04297322880457373,3.8850373290662636,94.5801416416046,126.2081942033299,815.9663364830417,0.0,4.881577373316862
2017-08-20,35,9.571010989764554,0.0,3.220661242781369,7212.7669271427985,0.0,389.07135174635124,1.436833836826417,1875.4394638018152,350.4705050388692,350.2112948481089,106.86620960337547,29.87014484427752,6133.594762971107,3.2811434621075923,0.0,48.163668018348375,26.493631551282107,0.0,351.5360252447667,0.0,0.0,7.302407799205055,20.962132688235393,0.04450126964953849,71.79561451915534,257.9477090230029,0.005833806765761215,4.1684743742028765,107.73661694344356,159.43881978330586,909.3565743612165,0.0,4.882035554319543
2017-08-21,35,6.086981399124613,0.0,2.82448364878923,5414.60146133914,0.0,278.9833061845599,2.03720057574805,1581.3591060273836,265.0898141892775,296.71309900910006,88.83737694247465,19.51002044019039,5058.438997506295,2.3830571117905874,0.0,31.739500837774706,20.93215228254984,0.13711005239984536,238.1642704412469,0.0,0.0,5.648065943001669,15.741299581924086,0.5095566653352377,77.37382602738882,179.11671431742394,0.0,2.268064550844451,77.57844428164447,129.46388622698078,661.5311585532542,0.0,4.952016083500867
2017-08-22,35,3.7281223175172378,0.0,2.320084058010258,4378.1549571294,0.0,258.2454262463709,1.9314626526946461,1113.013798466211,244.615395722988,264.2732213772257,72.17621953278727,25.463589241995564,4547.355403988454,3.6911730284971163,0.0,27.357072594062945,19.829267617690693,0.06381968848248523,204.72064541010607,0.0,0.0,4.950502209012454,22.336466364080035,0.29238148450958856,67.4643784739048,176.28426571094437,0.0,2.0607251796894532,83.07125201687666,127.68817288279237,989.8415151175246,0.0,5.071719393574584
2017-08-23,35,6.180705213987114,0.0,2.889423728483795,4260.807016626071,0.0,222.88549674999635,1.5893326486487824,1148.2875255558931,232.40205392745477,240.73081923506086,70.20801069804595,19.774622737079834,5356.594623870552,2.5725617608264244,0.0,33.83220210839728,16.53364550822482,0.0,178.2614016989342,0.0,0.0,3.9382460673565967,19.63713305891594,0.1323549869443701,56.82726887915233,112.19863055784336,0.0,2.102989209661892,75.66915297857786,125.70395409311624,594.0533721910244,0.0,5.27712162224609
2017-08-24,35,3.834702181567206,0.0,2.616966615130682,3871.5298943685257,0.0,201.52541496272187,2.930841573117287,1024.6132808615946,194.7699775545988,227.1327686748407,64.32703644092001,22.1603848424937,3910.4377161861667,1.9366792854228443,0.0,35.78729105295643,16.484777854368367,0.1464962126996457,154.91436193019405,0.0,0.0,4.887613432774227,23.58852568356604,0.0,78.0151790228414,111.12231877434701,0.0,1.2460111678086803,75.27294091468794,111.98563776223719,575.1553081001442,0.0,4.8908373682454505
2017-08-25,35,4.486016358691779,0.0,2.33507383533395,4531.622797413983,0.0,187.0201973842758,2.2426725662554197,1479.1930508849225,188.35213846053782,290.97007340456935,63.68647047333031,18.381580545552385,4832.100102573495,4.83470237140538,0.0,36.59691209174518,16.23955831060409,0.0,170.2563673093627,0.0,0.0,5.12686709674565,27.2038974101878,0.32546938675052006,66.59133938005229,71.30641520484883,0.0,2.7962101960914696,92.99988994656852,120.65345707729296,622.2437973689082,0.0,3.043433478921613
2017-08-26,35,6.602992781958259,0.0,2.686223506569342,5121.656121427819,0.0,254.03546913538003,3.656060856085149,1377.1515074812278,269.6207833973032,298.3431391998434,93.98997282751264,64.70589764109192,5326.314865738608,6.826932569228316,0.0,44.82880550206045,23.103200323036596,0.0,266.5245479550289,0.0,0.0,6.423481813170239,39.51667702172584,0.9765629679813469,77.82890980784572,186.83446864566474,0.0,3.7642147344609773,96.03489353613665,128.8776556334653,819.0674002602947,0.0,5.0198703645757785
2017-08-27,35,9.086022665320229,0.0,3.516508492263042,7291.113561821772,0.0,396.0887642290148,1.3264427973228687,1823.8550879435659,352.6129485368217,353.57138386975527,107.28961113068418,30.84006065474942,6006.300839835429,2.6747120145615284,0.0,46.86646678355649,26.51643091204525,0.0,354.1575619095262,0.0,0.0,7.926417123225514,22.75061872118929,0.19191369387527435,74.35366092518936,273.4610052219396,0.0,4.071524648898709,108.39664985192672,162.00752556874545,912.5698658347369,0.0,5.05292919392692
2017-08-28,35,6.6435912580891054,0.0,3.001453734859583,5404.572856438416,0.0,277.7776510684267,1.3437491168662765,1489.5000450364619,263.65788330928604,289.4661064982019,88.25530821568313,17.645184529224224,5053.565864628776,1.5862068667708993,0.0,30.97688319967749,21.12652919449942,0.1408499644756973,236.41686417526108,0.0,0.0,6.314565625510023,14.624580305839165,0.5314167249260324,78.29106750432175,180.13856934216125,0.0,2.0764071717344526,80.08811519440695,133.14248858674307,659.9036222909108,0.0,4.9880015625694325
2017-08-29,35,3.7446444118351145,0.0,2.4071775567232048,4481.039102255175,0.0,258.6281771754715,1.424900900011263,1020.1349228927014,246.80146666702478,259.99447500669567,72.83876066070438,24.30431148188777,4462.9168201328175,2.955147748440625,0.0,26.660155003281183,19.89978840859601,0.06062174849795913,202.33111971824178,0.0,0.0,5.329934897686737,20.92915937827938,0.34943817599674143,68.17728640238732,172.04399438371277,0.0,1.8665980507246587,85.22492107290701,132.45130520271437,983.5713482563723,0.0,5.06475255295765
2017-08-30,35,4.4171952230889655,0.0,2.652306027338577,4663.472981529537,0.0,224.7372673061242,1.513354011376172,963.4231418605021,249.0318822662494,239.93919897835065,74.68598625617494,20.347153418141872,4886.5389551251965,1.4369953068981092,0.0,32.48762299554547,16.056217407875128,0.0,169.28785027671364,0.0,0.0,3.6612521210019997,15.392207902465195,0.37119929206149443,56.62326196530821,85.40761891781496,0.0,1.855213153122149,77.25911502527825,136.26912681690408,563.1442116760992,0.0,4.988626988840668
2017-08-31,35,2.3829739720030183,0.0,2.188082292327165,4591.179354833854,0.0,209.00886559783834,3.3565953200290943,1126.7596077483238,203.28898816831548,242.25030904651,70.57667493261872,22.478630945470357,3988.011555502484,2.834515342079382,0.0,38.89507131579512,16.711457986985682,0.04291758223669929,154.6625768441302,0.0,0.0,3.1527495787471898,22.357052872886843,0.0,76.64094329715373,75.08762221315176,0.0,1.1477850460784191,76.62143859719924,117.97220334473914,567.8006677341393,0.0,4.918382967934838
,store_nbr,AUTOMOTIVE,BABY CARE,BEAUTY,BEVERAGES,BOOKS,BREAD/BAKERY,CELEBRATION,CLEANING,DAIRY,DELI,EGGS,FROZEN FOODS,GROCERY I,GROCERY II,HARDWARE,HOME AND KITCHEN I,HOME AND KITCHEN II,HOME APPLIANCES,HOME CARE,LADIESWEAR,LAWN AND GARDEN,LINGERIE,"LIQUOR,WINE,BEER",MAGAZINES,MEATS,PERSONAL CARE,PET SUPPLIES,PLAYERS AND ELECTRONICS,POULTRY,PREPARED FOODS,PRODUCE,SCHOOL AND OFFICE SUPPLIES,SEAFOOD
2017-08-16,36,0.0,0.0,3.4981357735703003,6013.894114431485,0.0,329.1194428400948,10.156213836292348,1563.2423008496476,306.5760431756201,385.85321043837064,91.09812853278517,60.012260425498724,3062.6745417180837,5.11395671697144,0.0,26.679990436652304,13.027911630242416,0.5977348243629083,222.19036574309544,0.0,0.0,1.2658103855316374,50.80198722423169,2.0177060751949054,73.83459973944748,244.1935213505916,0.0,3.272457143955444,49.024658650232396,119.33923561358863,604.8678168912257,26.707903055349423,6.3221419867280835
2017-08-17,36,1.1268197035294145,0.0,2.269211287526286,4173.941731215373,0.0,209.45769679965255,4.3360792024100565,1059.51039438814,210.56752885302106,243.87630104631464,68.607591751039,27.392078102754343,3496.226798740542,2.476791311359606,0.0,35.46257563280958,15.692751422485026,0.16348934489261097,154.20652319940513,0.0,0.0,3.714672762625415,24.322457070362294,0.0,77.51548443751213,102.53628337867364,0.0,1.4464527519083017,71.01488289525251,112.31153928108554,559.3266871287985,0.0,4.708324674952969
2017-08-18,36,1.3661213754141777,0.0,2.1536538271465098,4959.842526985453,0.0,205.83090328471468,4.219808738023349,1685.6216977863298,200.6403198236813,323.48555188550756,68.51101183046539,26.111921022833343,4571.796233420488,6.463218321036278,0.0,37.26485472249021,15.606110496946027,0.016985180178303853,180.19735132936697,0.0,0.0,3.5823382200502665,33.04994949562591,0.5126233994823148,67.62741668327725,83.43972372681408,0.0,3.123698774463933,86.67023361229013,116.01920306674967,626.8769733665467,0.0,3.1959413403009256
2017-08-19,36,4.429667823267385,0.0,2.4989732613391284,5400.531574766748,0.0,266.2801977359073,5.155504207771062,1541.7106755228392,277.95035054581444,321.50975360147555,97.29250783882165,70.242438432969,5164.9365510677635,8.157776784715214,0.0,45.56310744704021,22.63160469255704,0.004117599707836833,273.37715038589056,0.0,0.0,5.183557364067982,43.556246126025826,1.0839637627854053,78.09130930637721,193.54435132763945,0.0,4.039147548328137,91.13415332951841,124.64007088326562,822.371832434624,0.0,5.099236722282862
2017-08-20,36,5.800309632925939,0.0,3.450764603853108,7668.0915403902745,0.0,417.0686951415049,3.4459628700869307,2031.7640921184402,364.79603018257114,388.0542330699018,111.69857343844018,39.38380578620699,5714.945157616163,4.215916628009657,0.0,47.05299402412197,25.861435848033068,0.08039668743981358,365.63095859668476,0.0,0.0,6.626734589177307,29.849370888623298,0.4315074835515629,76.33023416316941,295.2351431802385,0.0,4.445872768874249,101.53383798168842,156.61619780719013,920.8864670740647,0.0,5.273822382458345
2017-08-21,36,4.446028030870771,0.0,2.9246212225889687,5612.751987474615,0.0,291.1673352546731,2.9115437661484584,1649.3892683503593,271.3240705018144,313.1817850871025,90.94035009291947,23.650224738993032,4876.248891472199,2.789856545099819,0.0,31.256151969916917,20.657030078358126,0.20913983957129123,244.2981766221742,0.0,0.0,5.354022971971075,19.60889398394475,0.6779760362000077,79.34722531691345,195.34365325622093,0.0,2.388784222599585,74.87908677051027,128.2355229595971,666.5487970486604,0.0,5.122515906857567
2017-08-22,36,0.0970765664874591,0.0,2.5416650723756358,4816.615695812154,0.0,285.2058309972597,3.866179499538103,1263.5486257340722,258.4103458613676,300.71456929450767,76.82960692951625,34.624892371260984,4144.211339572581,4.5913249660324364,0.0,26.287534673696772,19.220486570117544,0.22320474945759944,218.29354419343457,0.0,0.0,4.299853932689437,30.8945475940832,0.6650541349337602,71.83104924221465,212.19068378828237,0.0,2.3278495597433677,77.09820560926059,124.97009246134762,1000.9443747669342,0.0,5.448995598448985
